Date,State/UnionTerritory,New_Total_Doses_administered,Total_Doses_administered(new+previous),New_First_dose_administered,First_dose_administered(new+previous),New_Second_dose_administered,Total_Second_dose_administered(new+previous),New_covaxin_doses_administered,Total_covaxin_doses_administered(new+previous),New_covishield_doses_administered,Total_covishield_doses_administered(new+previous),New_sputnik_v_doses_administered,Total_sputnik_v_doses_administered(new+previous),New_aefi,Total_aefi(new+previous)
04-10-2021,Dadra and Nagar Haveli and Daman and Diu,2615,70523,2368,61498,247,9025,0,0,2615,70523,0,0,0,85
04-11-2021,Dadra and Nagar Haveli and Daman and Diu,3587,74110,3205,64703,382,9407,0,0,3587,74110,0,0,0,85
04-12-2021,Dadra and Nagar Haveli and Daman and Diu,1954,76064,1664,66367,290,9697,0,0,1954,76064,0,0,0,85
13-04-2021,Dadra and Nagar Haveli and Daman and Diu,1796,77860,1492,67859,304,10001,0,0,1796,77860,0,0,0,85
14-04-2021,Dadra and Nagar Haveli and Daman and Diu,1579,79439,1204,69063,375,10376,0,0,1579,79439,0,0,0,85
15-04-2021,Dadra and Nagar Haveli and Daman and Diu,2037,81476,1565,70628,472,10848,0,0,2037,81476,0,0,0,85
16-04-2021,Dadra and Nagar Haveli and Daman and Diu,1667,83143,1336,71964,331,11179,0,0,1667,83143,0,0,0,85
17-04-2021,Dadra and Nagar Haveli and Daman and Diu,536,83679,401,72365,135,11314,0,0,536,83679,0,0,0,85
18-04-2021,Dadra and Nagar Haveli and Daman and Diu,1266,84945,875,73240,391,11705,0,0,1266,84945,0,0,0,85
19-04-2021,Dadra and Nagar Haveli and Daman and Diu,1450,86395,1053,74293,397,12102,0,0,1450,86395,0,0,0,85
20-04-2021,Dadra and Nagar Haveli and Daman and Diu,684,87079,475,74768,209,12311,0,0,684,87079,0,0,0,85
21-04-2021,Dadra and Nagar Haveli and Daman and Diu,1012,88091,646,75414,366,12677,0,0,1012,88091,0,0,0,85
22-04-2021,Dadra and Nagar Haveli and Daman and Diu,1095,89186,710,76124,385,13062,0,0,1095,89186,0,0,0,85
23-04-2021,Dadra and Nagar Haveli and Daman and Diu,915,90101,592,76716,323,13385,0,0,915,90101,0,0,0,85
24-04-2021,Dadra and Nagar Haveli and Daman and Diu,349,90450,189,76905,160,13545,0,0,349,90450,0,0,0,85
25-04-2021,Dadra and Nagar Haveli and Daman and Diu,958,91408,469,77374,489,14034,0,0,958,91408,0,0,0,85
26-04-2021,Dadra and Nagar Haveli and Daman and Diu,892,92300,440,77814,452,14486,0,0,892,92300,0,0,0,85
27-04-2021,Dadra and Nagar Haveli and Daman and Diu,889,93189,402,78216,487,14973,0,0,889,93189,0,0,0,85
28-04-2021,Dadra and Nagar Haveli and Daman and Diu,959,94148,464,78680,495,15468,0,0,959,94148,0,0,0,85
29-04-2021,Dadra and Nagar Haveli and Daman and Diu,528,94676,213,78893,315,15783,0,0,528,94676,0,0,0,85
30-04-2021,Dadra and Nagar Haveli and Daman and Diu,0,94676,0,78893,0,15783,0,0,0,94676,0,0,0,85
05-01-2021,Dadra and Nagar Haveli and Daman and Diu,1644,96320,860,79753,784,16567,0,0,1644,96320,0,0,0,85
05-02-2021,Dadra and Nagar Haveli and Daman and Diu,299,96619,137,79890,162,16729,0,0,299,96619,0,0,0,85
05-03-2021,Dadra and Nagar Haveli and Daman and Diu,846,97465,337,80227,509,17238,0,0,846,97465,0,0,0,85
05-04-2021,Dadra and Nagar Haveli and Daman and Diu,841,98306,327,80554,514,17752,0,0,841,98306,0,0,0,85
05-05-2021,Dadra and Nagar Haveli and Daman and Diu,998,99304,430,80984,568,18320,0,0,998,99304,0,0,0,85
05-06-2021,Dadra and Nagar Haveli and Daman and Diu,1256,100560,441,81425,815,19135,0,0,1256,100560,0,0,0,85
05-07-2021,Dadra and Nagar Haveli and Daman and Diu,1669,102229,708,82133,961,20096,0,0,1669,102229,0,0,0,85
05-08-2021,Dadra and Nagar Haveli and Daman and Diu,1109,103338,433,82566,676,20772,0,0,1109,103338,0,0,0,85
05-09-2021,Dadra and Nagar Haveli and Daman and Diu,448,103786,160,82726,288,21060,0,0,448,103786,0,0,0,85
05-10-2021,Dadra and Nagar Haveli and Daman and Diu,1168,104954,399,83125,769,21829,0,0,1168,104954,0,0,0,85
05-11-2021,Dadra and Nagar Haveli and Daman and Diu,958,105912,297,83422,661,22490,0,0,958,105912,0,0,0,85
05-12-2021,Dadra and Nagar Haveli and Daman and Diu,713,106625,369,83791,344,22834,0,0,713,106625,0,0,0,85
13-05-2021,Dadra and Nagar Haveli and Daman and Diu,3008,109633,2177,85968,831,23665,0,0,3008,109633,0,0,0,85
14-05-2021,Dadra and Nagar Haveli and Daman and Diu,3693,113326,2588,88556,1105,24770,0,0,3693,113326,0,0,0,85
15-05-2021,Dadra and Nagar Haveli and Daman and Diu,4192,117518,3091,91647,1101,25871,0,0,4192,117518,0,0,0,85
16-05-2021,Dadra and Nagar Haveli and Daman and Diu,3128,120646,3112,94759,16,25887,0,0,3128,120646,0,0,0,85
17-05-2021,Dadra and Nagar Haveli and Daman and Diu,2774,123420,2768,97527,6,25893,0,0,2774,123420,0,0,0,85
18-05-2021,Dadra and Nagar Haveli and Daman and Diu,445,123865,440,97967,5,25898,0,0,445,123865,0,0,0,85
19-05-2021,Dadra and Nagar Haveli and Daman and Diu,2938,126803,2935,100902,3,25901,0,0,2938,126803,0,0,0,85
20-05-2021,Dadra and Nagar Haveli and Daman and Diu,6815,133618,6809,107711,6,25907,0,0,6815,133618,0,0,0,85
21-05-2021,Dadra and Nagar Haveli and Daman and Diu,6410,140028,6410,114121,0,25907,0,0,6410,140028,0,0,0,85
22-05-2021,Dadra and Nagar Haveli and Daman and Diu,6251,146279,6249,120370,2,25909,0,0,6251,146279,0,0,0,85
23-05-2021,Dadra and Nagar Haveli and Daman and Diu,4653,150932,4652,125022,1,25910,0,0,4653,150932,0,0,0,85
24-05-2021,Dadra and Nagar Haveli and Daman and Diu,5928,156860,5923,130945,5,25915,0,0,5928,156860,0,0,0,85
25-05-2021,Dadra and Nagar Haveli and Daman and Diu,5976,162836,5971,136916,5,25920,0,0,5976,162836,0,0,0,85
26-05-2021,Dadra and Nagar Haveli and Daman and Diu,5895,168731,5889,142805,6,25926,0,0,5895,168731,0,0,0,85
27-05-2021,Dadra and Nagar Haveli and Daman and Diu,5787,174518,5769,148574,18,25944,0,0,5787,174518,0,0,1,86
28-05-2021,Dadra and Nagar Haveli and Daman and Diu,6176,180694,6169,154743,7,25951,0,0,6176,180694,0,0,0,86
29-05-2021,Dadra and Nagar Haveli and Daman and Diu,5951,186645,5944,160687,7,25958,0,0,5951,186645,0,0,0,86
30-05-2021,Dadra and Nagar Haveli and Daman and Diu,3170,189815,3169,163856,1,25959,0,0,3170,189815,0,0,0,86
31-05-2021,Dadra and Nagar Haveli and Daman and Diu,6264,196079,6249,170105,15,25974,0,0,6264,196079,0,0,1,87
06-01-2021,Dadra and Nagar Haveli and Daman and Diu,5921,202000,5905,176010,16,25990,0,0,5921,202000,0,0,0,87
06-02-2021,Dadra and Nagar Haveli and Daman and Diu,5670,207670,5655,181665,15,26005,0,0,5670,207670,0,0,0,87
06-03-2021,Dadra and Nagar Haveli and Daman and Diu,4128,211798,4119,185784,9,26014,0,0,4128,211798,0,0,0,87
06-04-2021,Dadra and Nagar Haveli and Daman and Diu,4004,215802,3981,189765,23,26037,0,0,4004,215802,0,0,0,87
06-05-2021,Dadra and Nagar Haveli and Daman and Diu,7238,223040,7213,196978,25,26062,0,0,7238,223040,0,0,0,87
06-06-2021,Dadra and Nagar Haveli and Daman and Diu,484,223524,479,197457,5,26067,0,0,484,223524,0,0,0,87
06-07-2021,Dadra and Nagar Haveli and Daman and Diu,5732,229256,5714,203171,18,26085,0,0,5732,229256,0,0,0,87
06-08-2021,Dadra and Nagar Haveli and Daman and Diu,6014,235270,5953,209124,61,26146,0,0,6014,235270,0,0,0,87
06-09-2021,Dadra and Nagar Haveli and Daman and Diu,4909,240179,4890,214014,19,26165,0,0,4909,240179,0,0,0,87
06-10-2021,Dadra and Nagar Haveli and Daman and Diu,4921,245100,4890,218904,31,26196,0,0,4921,245100,0,0,0,87
06-11-2021,Dadra and Nagar Haveli and Daman and Diu,9664,254764,9569,228473,95,26291,0,0,9664,254764,0,0,0,87
06-12-2021,Dadra and Nagar Haveli and Daman and Diu,11887,266651,11833,240306,54,26345,0,0,11887,266651,0,0,0,87
13-06-2021,Dadra and Nagar Haveli and Daman and Diu,318,266969,314,240620,4,26349,0,0,318,266969,0,0,0,87
14-06-2021,Dadra and Nagar Haveli and Daman and Diu,5230,272199,5164,245784,66,26415,0,0,5230,272199,0,0,0,87
15-06-2021,Dadra and Nagar Haveli and Daman and Diu,6755,278954,6672,252456,83,26498,0,0,6755,278954,0,0,0,87
16-06-2021,Dadra and Nagar Haveli and Daman and Diu,5908,284862,5798,258254,110,26608,0,0,5908,284862,0,0,0,87
17-06-2021,Dadra and Nagar Haveli and Daman and Diu,6013,290875,5943,264197,70,26678,0,0,6013,290875,0,0,0,87
18-06-2021,Dadra and Nagar Haveli and Daman and Diu,6769,297644,6692,270889,77,26755,12,12,6757,297632,0,0,0,87
19-06-2021,Dadra and Nagar Haveli and Daman and Diu,10731,308375,10562,281451,169,26924,0,12,10731,308363,0,0,0,87
20-06-2021,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-06-2021,Dadra and Nagar Haveli and Daman and Diu,317267,317267,290224,290224,27043,27043,12,12,317255,317255,0,0,87,87
22-06-2021,Dadra and Nagar Haveli and Daman and Diu,7739,325006,7477,297701,262,27305,0,12,7739,324994,0,0,0,87
23-06-2021,Dadra and Nagar Haveli and Daman and Diu,7125,332131,6851,304552,274,27579,0,12,7125,332119,0,0,0,87
24-06-2021,Dadra and Nagar Haveli and Daman and Diu,8917,341048,8199,312751,718,28297,0,12,8917,341036,0,0,1,88
25-06-2021,Dadra and Nagar Haveli and Daman and Diu,17024,358072,15656,328407,1368,29665,0,12,17024,358060,0,0,1,89
26-06-2021,Dadra and Nagar Haveli and Daman and Diu,15297,373369,13052,341459,2245,31910,0,12,15297,373357,0,0,0,89
27-06-2021,Dadra and Nagar Haveli and Daman and Diu,6318,379687,5262,346721,1056,32966,0,12,6318,379675,0,0,0,89
28-06-2021,Dadra and Nagar Haveli and Daman and Diu,15799,395486,13239,359960,2560,35526,0,12,15799,395474,0,0,8,97
29-06-2021,Dadra and Nagar Haveli and Daman and Diu,15305,410791,12946,372906,2359,37885,0,12,15305,410779,0,0,0,97
30-06-2021,Dadra and Nagar Haveli and Daman and Diu,16537,427328,14187,387093,2350,40235,0,12,16537,427316,0,0,1,98
07-01-2021,Dadra and Nagar Haveli and Daman and Diu,13052,440380,10863,397956,2189,42424,0,12,13052,440368,0,0,1,99
07-02-2021,Dadra and Nagar Haveli and Daman and Diu,12176,452556,9904,407860,2272,44696,0,12,12176,452544,0,0,7,106
07-03-2021,Dadra and Nagar Haveli and Daman and Diu,13793,466349,10856,418716,2937,47633,0,12,13793,466337,0,0,0,106
07-04-2021,Dadra and Nagar Haveli and Daman and Diu,4095,470444,3315,422031,780,48413,0,12,4095,470432,0,0,0,106
07-05-2021,Dadra and Nagar Haveli and Daman and Diu,10540,480984,8086,430117,2454,50867,0,12,10540,480972,0,0,0,106
07-06-2021,Dadra and Nagar Haveli and Daman and Diu,9275,490259,7233,437350,2042,52909,0,12,9275,490247,0,0,8,114
07-07-2021,Dadra and Nagar Haveli and Daman and Diu,8568,498827,6870,444220,1698,54607,0,12,8568,498815,0,0,2,116
07-08-2021,Dadra and Nagar Haveli and Daman and Diu,8237,507064,6715,450935,1522,56129,0,12,8237,507052,0,0,0,116
07-09-2021,Dadra and Nagar Haveli and Daman and Diu,8867,515931,7122,458057,1745,57874,0,12,8867,515919,0,0,0,116
07-10-2021,Dadra and Nagar Haveli and Daman and Diu,10134,526065,8240,466297,1894,59768,0,12,10134,526053,0,0,0,116
07-11-2021,Dadra and Nagar Haveli and Daman and Diu,3215,529280,2648,468945,567,60335,0,12,3215,529268,0,0,0,116
07-12-2021,Dadra and Nagar Haveli and Daman and Diu,8345,537625,7101,476046,1244,61579,0,12,8345,537613,0,0,0,116
13-07-2021,Dadra and Nagar Haveli and Daman and Diu,7881,545506,6857,482903,1024,62603,0,12,7881,545494,0,0,0,116
14-07-2021,Dadra and Nagar Haveli and Daman and Diu,11408,556914,10320,493223,1088,63691,0,12,11408,556902,0,0,0,116
15-07-2021,Dadra and Nagar Haveli and Daman and Diu,6726,563640,5902,499125,824,64515,0,12,6726,563628,0,0,0,116
16-07-2021,Dadra and Nagar Haveli and Daman and Diu,7535,571175,6625,505750,910,65425,0,12,7535,571163,0,0,13,129
17-07-2021,Dadra and Nagar Haveli and Daman and Diu,6233,577408,5103,510853,1130,66555,0,12,6233,577396,0,0,0,129
18-07-2021,Dadra and Nagar Haveli and Daman and Diu,1058,578466,788,511641,270,66825,0,12,1058,578454,0,0,0,129
19-07-2021,Dadra and Nagar Haveli and Daman and Diu,3864,582330,3139,514780,725,67550,0,12,3864,582318,0,0,3,132
20-07-2021,Dadra and Nagar Haveli and Daman and Diu,4061,586391,3258,518038,803,68353,0,12,4061,586379,0,0,0,132
21-07-2021,Dadra and Nagar Haveli and Daman and Diu,2747,589138,2146,520184,601,68954,0,12,2747,589126,0,0,1,133
22-07-2021,Dadra and Nagar Haveli and Daman and Diu,3984,593122,3211,523395,773,69727,0,12,3984,593110,0,0,0,133
23-07-2021,Dadra and Nagar Haveli and Daman and Diu,4081,597203,3240,526635,841,70568,0,12,4081,597191,0,0,0,133
24-07-2021,Dadra and Nagar Haveli and Daman and Diu,4375,601578,3591,530226,784,71352,0,12,4375,601566,0,0,0,133
25-07-2021,Dadra and Nagar Haveli and Daman and Diu,1037,602615,870,531096,167,71519,0,12,1037,602603,0,0,0,133
26-07-2021,Dadra and Nagar Haveli and Daman and Diu,4011,606626,3395,534491,616,72135,22,34,3989,606592,0,0,0,133
27-07-2021,Dadra and Nagar Haveli and Daman and Diu,4643,611269,4109,538600,534,72669,0,34,4643,611235,0,0,0,133
28-07-2021,Dadra and Nagar Haveli and Daman and Diu,4231,615500,3726,542326,505,73174,0,34,4231,615466,0,0,0,133
29-07-2021,Dadra and Nagar Haveli and Daman and Diu,4366,619866,3899,546225,467,73641,0,34,4366,619832,0,0,0,133
30-07-2021,Dadra and Nagar Haveli and Daman and Diu,4466,624332,3932,550157,534,74175,0,34,4466,624298,0,0,5,138
31-07-2021,Dadra and Nagar Haveli and Daman and Diu,5555,629887,4960,555117,595,74770,1,35,5554,629852,0,0,0,138
08-01-2021,Dadra and Nagar Haveli and Daman and Diu,2866,632753,2674,557791,192,74962,12,47,2854,632706,0,0,0,138
08-02-2021,Dadra and Nagar Haveli and Daman and Diu,4208,636961,3803,561594,405,75367,0,47,4208,636914,0,0,0,138
08-03-2021,Dadra and Nagar Haveli and Daman and Diu,4257,641218,3898,565492,359,75726,0,47,4257,641171,0,0,0,138
08-04-2021,Dadra and Nagar Haveli and Daman and Diu,3625,644843,3236,568728,389,76115,0,47,3625,644796,0,0,3,141
08-05-2021,Dadra and Nagar Haveli and Daman and Diu,0,366946,0,331471,0,35475,0,47,0,366899,0,0,0,87
08-06-2021,Dadra and Nagar Haveli and Daman and Diu,286650,653596,244684,576155,41966,77441,0,47,286650,653549,0,0,54,141
08-07-2021,Dadra and Nagar Haveli and Daman and Diu,5603,659199,4132,580287,1471,78912,0,47,5603,659152,0,0,0,141
08-08-2021,Dadra and Nagar Haveli and Daman and Diu,1661,660860,1074,581361,587,79499,0,47,1661,660813,0,0,0,141
08-09-2021,Dadra and Nagar Haveli and Daman and Diu,4361,665221,3009,584370,1352,80851,0,47,4361,665174,0,0,1,142
16-01-2021,Delhi,892,892,892,892,0,0,33,33,859,859,0,0,0,0
17-01-2021,Delhi,113,1005,113,1005,0,0,3,36,110,969,0,0,0,0
18-01-2021,Delhi,361,1366,361,1366,0,0,10,46,351,1320,0,0,0,0
19-01-2021,Delhi,1675,3041,1675,3041,0,0,118,164,1557,2877,0,0,0,0
20-01-2021,Delhi,0,3041,0,3041,0,0,0,164,0,2877,0,0,0,0
21-01-2021,Delhi,2267,5308,2267,5308,0,0,100,264,2167,5044,0,0,0,0
22-01-2021,Delhi,23,5331,23,5331,0,0,0,264,23,5067,0,0,0,0
23-01-2021,Delhi,6981,12312,6981,12312,0,0,286,550,6695,11762,0,0,0,0
24-01-2021,Delhi,302,12614,302,12614,0,0,8,558,294,12056,0,0,0,0
25-01-2021,Delhi,7759,20373,7759,20373,0,0,425,983,7334,19390,0,0,0,0
26-01-2021,Delhi,54,20427,54,20427,0,0,0,983,54,19444,0,0,0,0
27-01-2021,Delhi,7176,27603,7176,27603,0,0,351,1334,6825,26269,0,0,0,0
28-01-2021,Delhi,8278,35881,8278,35881,0,0,451,1785,7827,34096,0,0,0,0
29-01-2021,Delhi,56,35937,56,35937,0,0,2,1787,54,34150,0,0,0,0
30-01-2021,Delhi,8821,44758,8821,44758,0,0,387,2174,8434,42584,0,0,0,0
31-01-2021,Delhi,82,44840,82,44840,0,0,2,2176,80,42664,0,0,0,0
02-01-2021,Delhi,7920,52760,7920,52760,0,0,464,2640,7456,50120,0,0,0,0
02-02-2021,Delhi,9326,62086,9326,62086,0,0,1229,3869,8097,58217,0,0,0,0
02-03-2021,Delhi,7376,69462,7376,69462,0,0,994,4863,6382,64599,0,0,0,0
02-04-2021,Delhi,9486,78948,9486,78948,0,0,1106,5969,8380,72979,0,0,0,0
02-05-2021,Delhi,9097,88045,9097,88045,0,0,1021,6990,8076,81055,0,0,0,0
02-06-2021,Delhi,9447,97492,9447,97492,0,0,993,7983,8454,89509,0,0,0,0
02-07-2021,Delhi,3,97495,3,97495,0,0,0,7983,3,89512,0,0,0,0
02-08-2021,Delhi,9621,107116,9621,107116,0,0,1430,9413,8191,97703,0,0,0,0
02-09-2021,Delhi,12801,119917,12801,119917,0,0,2027,11440,10774,108477,0,0,0,0
02-10-2021,Delhi,14683,134600,14683,134600,0,0,2291,13731,12392,120869,0,0,0,0
02-11-2021,Delhi,15748,150348,15748,150348,0,0,3210,16941,12538,133407,0,0,0,0
02-12-2021,Delhi,14628,164976,14628,164976,0,0,3014,19955,11614,145021,0,0,0,0
13-02-2021,Delhi,15165,180141,13198,178174,1967,1967,2554,22509,10644,155665,0,0,0,0
14-02-2021,Delhi,2,180143,2,178176,0,1967,1,22510,1,155666,0,0,0,0
15-02-2021,Delhi,16888,197031,14715,192891,2173,4140,3159,25669,11556,167222,0,0,0,0
16-02-2021,Delhi,17242,214273,14556,207447,2686,6826,2929,28598,11627,178849,0,0,0,0
17-02-2021,Delhi,17271,231544,16064,223511,1207,8033,3791,32389,12273,191122,0,0,0,0
18-02-2021,Delhi,21299,252843,17585,241096,3714,11747,5641,38030,11944,203066,0,0,0,0
19-02-2021,Delhi,30786,283629,28929,270025,1857,13604,5964,43994,22965,226031,0,0,0,0
20-02-2021,Delhi,25781,309410,21112,291137,4669,18273,5987,49981,15125,241156,0,0,0,0
21-02-2021,Delhi,9,309419,9,291146,0,18273,0,49981,9,241165,0,0,0,0
22-02-2021,Delhi,27125,336544,21534,312680,5591,23864,6196,56177,15338,256503,0,0,0,0
23-02-2021,Delhi,20118,356662,17879,330559,2239,26103,4721,60898,13158,269661,0,0,0,0
24-02-2021,Delhi,18376,375038,13922,344481,4454,30557,3772,64670,10150,279811,0,0,0,0
25-02-2021,Delhi,18433,393471,12869,357350,5564,36121,3814,68484,9055,288866,0,0,0,0
26-02-2021,Delhi,12960,406431,10349,367699,2611,38732,2802,71286,7547,296413,0,0,0,0
27-02-2021,Delhi,0,406431,0,367699,0,38732,0,71286,0,296413,0,0,0,0
28-02-2021,Delhi,0,406431,0,367699,0,38732,0,71286,0,296413,0,0,0,0
03-01-2021,Delhi,0,406431,0,367699,0,38732,0,71286,0,296413,0,0,0,0
03-02-2021,Delhi,21946,428377,15687,383386,6259,44991,4415,75701,11272,307685,0,0,0,0
03-03-2021,Delhi,15465,443842,10633,394019,4832,49823,3395,79096,7238,314923,0,0,0,0
03-04-2021,Delhi,16470,460312,11194,405213,5276,55099,3204,82300,7990,322913,0,0,0,0
03-05-2021,Delhi,15277,475589,9756,414969,5521,60620,2719,85019,7037,329950,0,0,0,0
03-06-2021,Delhi,19565,495154,11921,426890,7644,68264,3202,88221,8719,338669,0,0,0,0
03-07-2021,Delhi,89,495243,67,426957,22,68286,49,88270,18,338687,0,0,0,0
03-08-2021,Delhi,20945,516188,13472,440429,7473,75759,3586,91856,9886,348573,0,0,0,0
03-09-2021,Delhi,0,480051,0,395281,9011,84770,8158,100014,31385,379958,0,0,0,0
03-10-2021,Delhi,18573,498624,10096,405377,8477,93247,3954,103968,14619,394577,0,0,0,0
03-11-2021,Delhi,17824,516448,9972,415349,7852,101099,4258,108226,13564,408141,0,0,0,0
03-12-2021,Delhi,19342,535790,9714,425063,9628,110727,4454,112680,14887,423028,0,0,0,0
13-03-2021,Delhi,24576,560366,13787,438850,10789,121516,5834,118514,18741,441769,0,0,0,0
14-03-2021,Delhi,26,560392,12,438862,14,121530,0,118514,26,441795,0,0,0,0
15-03-2021,Delhi,25462,585854,14856,453718,10606,132136,6323,124837,19139,460934,0,0,0,0
16-03-2021,Delhi,96993,682847,85569,539287,11424,143560,12751,137588,84325,545259,0,0,604,604
17-03-2021,Delhi,201958,884805,192583,731870,9375,152935,46926,184514,155032,700291,0,0,12,616
18-03-2021,Delhi,40805,925610,26972,758842,13833,166768,10663,195177,30142,730433,0,0,1,617
19-03-2021,Delhi,28902,954512,17988,776830,10914,177682,7228,202405,21674,752107,0,0,2,619
20-03-2021,Delhi,48159,1002671,33274,810104,14885,192567,12857,215262,35302,787409,0,0,3,622
21-03-2021,Delhi,1401,1004072,1157,811261,244,192811,369,215631,1032,788441,0,0,2,624
22-03-2021,Delhi,42695,1046767,28681,839942,14014,206825,11962,227593,30733,819174,0,0,8,632
23-03-2021,Delhi,43996,1090763,31428,871370,12568,219393,13135,240728,30861,850035,0,0,7,639
24-03-2021,Delhi,25039,1115802,17745,889115,7294,226687,7002,247730,18037,868072,0,0,9,648
25-03-2021,Delhi,42848,1158650,34691,923806,8157,234844,13604,261334,29244,897316,0,0,2,650
26-03-2021,Delhi,21936,1180586,17270,941076,4666,239510,5939,267273,15997,913313,0,0,3,653
27-03-2021,Delhi,41522,1222108,36917,977993,4605,244115,13715,280988,27807,941120,0,0,7,660
28-03-2021,Delhi,605,1222713,576,978569,29,244144,171,281159,434,941554,0,0,0,660
29-03-2021,Delhi,6,1222719,3,978572,3,244147,0,281150,15,941569,0,0,0,660
30-03-2021,Delhi,42520,1265239,34870,1013442,7650,251797,14589,295739,27931,969500,0,0,1,661
31-03-2021,Delhi,28818,1294057,20885,1034327,7933,259730,9135,304874,19683,989183,0,0,2,663
04-01-2021,Delhi,61088,1355145,53523,1087850,7565,267295,20687,325561,40401,1029584,0,0,12,675
04-02-2021,Delhi,71924,1427069,65038,1152888,6886,274181,25690,351251,46234,1075818,0,0,10,685
04-03-2021,Delhi,66098,1493167,58531,1211419,7567,281748,22428,373679,43670,1119488,0,0,2,687
04-04-2021,Delhi,85085,1578252,79329,1290748,5756,287504,31083,404762,54002,1173490,0,0,9,696
04-05-2021,Delhi,70975,1649227,62077,1352825,8898,296402,24735,429497,46240,1219730,0,0,7,703
04-06-2021,Delhi,49554,1698781,43221,1396046,6333,302735,18299,447796,31255,1250985,0,0,4,707
04-07-2021,Delhi,86202,1784983,73067,1469113,13135,315870,29709,477505,56493,1307478,0,0,9,716
04-08-2021,Delhi,112536,1897519,96459,1565572,16077,331947,37566,515071,74970,1382448,0,0,8,724
04-09-2021,Delhi,59167,1956686,47574,1613146,11593,343540,17155,532226,42012,1424460,0,0,7,731
04-10-2021,Delhi,106005,2062691,92204,1705350,13801,357341,38506,570732,67499,1491959,0,0,9,740
04-11-2021,Delhi,83028,2145719,75259,1780609,7769,365110,31508,602240,51520,1543479,0,0,11,751
04-12-2021,Delhi,90183,2235902,74884,1855493,15299,380409,32989,635229,57194,1600673,0,0,7,758
13-04-2021,Delhi,68981,2304883,56509,1912002,12472,392881,26318,661547,42663,1643336,0,0,4,762
14-04-2021,Delhi,72104,2376987,59272,1971274,12832,405713,26503,688050,45601,1688937,0,0,4,766
15-04-2021,Delhi,77884,2454871,60708,2031982,17176,422889,28421,716471,49463,1738400,0,0,7,773
16-04-2021,Delhi,49200,2504071,33713,2065695,15487,438376,14266,730737,34934,1773334,0,0,1,774
17-04-2021,Delhi,68614,2572685,55404,2121099,13210,451586,25330,756067,43284,1816618,0,0,1,775
18-04-2021,Delhi,48592,2621277,41208,2162307,7384,458970,18173,774240,30419,1847037,0,0,5,780
19-04-2021,Delhi,60815,2682092,40445,2202752,20370,479340,21353,795593,39462,1886499,0,0,8,788
20-04-2021,Delhi,50415,2732507,35519,2238271,14896,494236,18386,813979,32029,1918528,0,0,0,788
21-04-2021,Delhi,54609,2787116,39532,2277803,15077,509313,18414,832393,36195,1954723,0,0,1,789
22-04-2021,Delhi,68541,2855657,48194,2325997,20347,529660,24651,857044,43890,1998613,0,0,3,792
23-04-2021,Delhi,36200,2891857,21384,2347381,14816,544476,9723,866767,26477,2025090,0,0,1,793
